study_id,study_name,variable,first_entry,second_entry,discrepancy,response_id_first_entry,recorded_date_first_entry,response_id_second_entry,recorded_date_second_entry,info_to_keep,comment
S049,BNW,sit4_hrs_l3_wed,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit4_hrs_l3_thu,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit4_hrs_l3_fri,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit4_hrs_l3_sat,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit4_hrs_l3_sun,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5,Started new daycare,At daycare full time,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,Started new daycare,
S049,BNW,sit5_hrs_l1_sat,5.5,5,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,5.5,
S049,BNW,sit5_hrs_l1_sun,5.5,5,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,5.5,
S049,BNW,sit5_hrs_l2_sat,5,5.5,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,5,
S049,BNW,sit5_hrs_l2_sun,5,5.5,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,5,
S049,BNW,sit5_hrs_l3_mon,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5_hrs_l3_tue,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5_hrs_l3_wed,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5_hrs_l3_thu,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5_hrs_l3_fri,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5_hrs_l3_sat,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit5_hrs_l3_sun,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6,Started new daycare,At daycare full time,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,Started new daycare,
S049,BNW,sit6_hrs_l3_mon,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6_hrs_l3_tue,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6_hrs_l3_wed,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6_hrs_l3_thu,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6_hrs_l3_fri,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6_hrs_l3_sat,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,sit6_hrs_l3_sun,0,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,0,
S049,BNW,researcher_notes,Might have been exposed to very little Spanish in earlier daycare group.,NA,CHECK,R_1GJn1WNeeSe1cBu,2023-03-20T13:48:41Z,R_1CBatcVznsrHiqf,2023-04-03T13:15:49Z,Might have been exposed to very little Spanish in earlier daycare group.,
S050,BNW,cgvr2_eng_variety,British Botswana,British,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,British Botswana,
S050,BNW,sit1_hrs_l3_mon,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit1_hrs_l3_tue,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit1_hrs_l3_wed,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit1_hrs_l3_thu,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit1_hrs_l3_fri,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit1_hrs_l3_sat,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit1_hrs_l3_sun,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2,At home with primary caregiver 1 & 2,Other (COVID),CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,At home with primary caregiver 1 & 2,
S050,BNW,sit2_hrs_l3_mon,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2_hrs_l3_tue,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2_hrs_l3_wed,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2_hrs_l3_thu,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2_hrs_l3_fri,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2_hrs_l3_sat,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit2_hrs_l3_sun,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_mon,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_tue,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_wed,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_thu,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_fri,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_sat,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit3_hrs_l3_sun,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_mon,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_tue,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_wed,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_thu,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_fri,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_sat,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit4_hrs_l3_sun,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l1_sat,2.5,5.5,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,2.5,
S050,BNW,sit5_hrs_l1_sun,2.5,5.5,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,2.5,
S050,BNW,sit5_hrs_l2_sat,9,6,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,9,
S050,BNW,sit5_hrs_l2_sun,9,6,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,9,
S050,BNW,sit5_hrs_l3_mon,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l3_tue,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l3_wed,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l3_thu,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l3_fri,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l3_sat,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,sit5_hrs_l3_sun,0,NA,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,0,
S050,BNW,l1_curr_exp,21.74,29.19,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,21.74,
S050,BNW,l2_curr_exp,78.26,70.81,CHECK,R_22VOfFaCo3BTO6L,2023-03-20T14:01:39Z,R_O6xSyZR7ddT98gV,2023-04-03T13:23:23Z,78.26,
S053,BNW,sit1_hrs_l1_mon,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit1_hrs_l1_tue,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit1_hrs_l1_wed,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit1_hrs_l1_thu,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit1_hrs_l1_fri,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit1_hrs_l1_sat,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit1_hrs_l1_sun,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_mon,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_tue,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_wed,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_thu,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_fri,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_sat,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_hrs_l1_sun,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit2_end,10,9,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,10,
S053,BNW,sit2_length,9,8,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,9,
S053,BNW,sit3_hrs_l1_mon,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_hrs_l1_tue,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_hrs_l1_wed,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_hrs_l1_thu,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_hrs_l1_fri,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_hrs_l1_sat,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_hrs_l1_sun,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit3_length,5,6,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,5,
S053,BNW,sit4_hrs_l1_mon,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit4_hrs_l1_tue,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit4_hrs_l1_wed,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit4_hrs_l1_thu,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit4_hrs_l1_fri,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit4_hrs_l1_sat,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,sit4_hrs_l1_sun,0,NA,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,0,
S053,BNW,researcher_notes,Mother sometimes says some words in English.,Mother says English words sometimes.,CHECK,R_zcKfO8pBihUg0vv,2023-03-20T14:08:57Z,R_OkXfzznDr6B0k5H,2023-04-03T13:27:40Z,Mother sometimes says some words in English.,
S054,BNW,participation_date,5/17/2021,5/17/2020,CHECK,R_3JfR3H93mCH0XsE,2023-03-20T14:19:43Z,R_1jd35LzHRqTMbSZ,2023-04-03T13:33:15Z,5/17/2020,
S054,BNW,sit2,Other (At home with primary caregiver 1 and with siblings),At home with primary caregiver 1,CHECK,R_3JfR3H93mCH0XsE,2023-03-20T14:19:43Z,R_1jd35LzHRqTMbSZ,2023-04-03T13:33:15Z,Other (At home with primary caregiver 1 and with siblings),
S055,BNW,date_of_birth,10/3/2019,9/28/2019,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,10/3/2019,
S055,BNW,child_gender,Male,Female,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,Male,
S055,BNW,other_cgvrs_1,grandparents,Paternal Grandparents,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,grandparents,
S055,BNW,long_trips_details,"3 weeks-1 month in Toronto, where baby got Cantonese exposure.",Spent 3 weeks to 1 month in Toronto. Baby was exposed to Cantonese.,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,Spent 3 weeks to 1 month in Toronto. Baby was exposed to Cantonese.,
S055,BNW,sit1_hrs_l3_mon,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l3_tue,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l3_wed,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l3_thu,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l3_fri,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l3_sat,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l3_sun,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_mon,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_tue,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_wed,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_thu,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_fri,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_sat,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_hrs_l4_sun,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit1_end,3,1,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,1,
S055,BNW,sit1_length,3,1,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,1,
S055,BNW,sit2_hrs_l1_mon,6.5,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l1_tue,6.5,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l1_wed,6.5,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l1_thu,6.5,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l1_fri,6.5,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l1_sat,6,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l1_sun,6,7,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,7,
S055,BNW,sit2_hrs_l2_mon,4,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l2_tue,4,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l2_wed,4,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l2_thu,4,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l2_fri,4,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l2_sat,4.5,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l2_sun,4.5,3.5,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,3.5,
S055,BNW,sit2_hrs_l3_mon,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
S055,BNW,sit2_hrs_l3_tue,0,NA,CHECK,R_9pjUUDa9Du6JT8Z,2023-04-17T13:34:25Z,R_rolJjl63eNc7QlP,2023-04-24T11:42:57Z,0,
